workload,backend,model,topology,gpus,data_parallel_size,tensor_parallel_size,pipeline_parallel_size,per_rank_batch_size,global_batch_size,pipeline_microbatches,pipeline_microbatch_size,repeats,successful_repeats,status,throughput_unit,throughput_median,throughput_min,throughput_max,memory_metric,peak_memory_gib_median,peak_memory_gib_min,peak_memory_gib_max,notes
vision_evaluation,pytorch,SEW-ResNet34,dp4,4,4,1,1,16,64,1,16,3,3,completed,images/s,1758.5422797727365,1678.7680758185122,1791.6943575590053,cuda_peak_allocated,0.469998836517334,0.469998836517334,0.469998836517334,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,dp4,4,4,1,1,32,128,1,32,3,3,completed,images/s,3210.460796947834,3032.2299881004365,3250.0027021764895,cuda_peak_allocated,0.8552212715148926,0.8552212715148926,0.8552212715148926,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,dp4,4,4,1,1,64,256,1,64,3,3,completed,images/s,3437.1234858635517,3241.9787558572134,3506.0731412425994,cuda_peak_allocated,1.610529899597168,1.610529899597168,1.610529899597168,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,dp4,4,4,1,1,96,384,1,96,3,3,completed,images/s,3424.2637678509545,3381.014233273023,3454.296530975182,cuda_peak_allocated,2.3749947547912598,2.3749947547912598,2.3749947547912598,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,dp4,4,4,1,1,128,512,1,128,3,3,completed,images/s,3368.9238963317357,3338.577125683189,3380.213297411768,cuda_peak_allocated,3.129448890686035,3.129448890686035,3.129448890686035,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,dp4,4,4,1,1,192,768,1,192,3,3,completed,images/s,3175.507061730849,3174.003285912846,3188.0843784605886,cuda_peak_allocated,4.649344444274902,4.649344444274902,4.649344444274902,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,dp4,4,4,1,1,256,1024,1,256,3,3,completed,images/s,3144.7125710823943,3120.9528461490054,3145.3138721261626,cuda_peak_allocated,6.1687517166137695,6.1687517166137695,6.1687517166137695,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,dp4,4,4,1,1,384,1536,1,384,3,3,completed,images/s,3030.0906847083506,3021.6760976823275,3033.476340917404,cuda_peak_allocated,9.206589698791504,9.206589698791504,9.206589698791504,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,dp4,4,4,1,1,512,2048,1,512,3,3,completed,images/s,3001.3596689101214,2999.6244651094576,3004.775142463806,cuda_peak_allocated,12.245404243469238,12.245404243469238,12.245404243469238,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,dp4,4,4,1,1,768,3072,1,768,3,1,unstable,images/s,,,,cuda_peak_allocated,,,,"five warmup and ten measured batches; exit statuses: 0,1,1"
vision_evaluation,pytorch,SEW-ResNet34,dp4,4,4,1,1,1024,4096,1,1024,1,0,cuda_oom,images/s,,,,cuda_peak_allocated,,,,five warmup and ten measured batches; exit statuses: 1
vision_evaluation,pytorch,SEW-ResNet34,fsdp4,4,4,1,1,16,64,1,16,3,3,completed,images/s,793.7021254451419,786.9003555607475,795.1504480535642,cuda_peak_allocated,0.4279665946960449,0.4279665946960449,0.4279665946960449,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,fsdp4,4,4,1,1,32,128,1,32,3,3,completed,images/s,1523.2765868584243,1340.8799786206846,1524.8437443971773,cuda_peak_allocated,0.8321099281311035,0.8321099281311035,0.8321099281311035,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,fsdp4,4,4,1,1,64,256,1,64,3,3,completed,images/s,2871.4075599956595,2678.1232367588714,2934.5113847610314,cuda_peak_allocated,1.622818946838379,1.622818946838379,1.622818946838379,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,fsdp4,4,4,1,1,96,384,1,96,3,3,completed,images/s,3148.0850672080355,3104.4048546756426,3168.6886147671603,cuda_peak_allocated,2.4250645637512207,2.4250645637512207,2.4250645637512207,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,fsdp4,4,4,1,1,128,512,1,128,3,3,completed,images/s,3109.346445150168,2961.8501118649997,3130.7369978664174,cuda_peak_allocated,3.214003562927246,3.214003562927246,3.214003562927246,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,fsdp4,4,4,1,1,192,768,1,192,3,3,completed,images/s,3038.116948280363,3028.0725942044437,3112.5730181129215,cuda_peak_allocated,4.805127143859863,4.805127143859863,4.805127143859863,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,fsdp4,4,4,1,1,256,1024,1,256,3,3,completed,images/s,2918.5092970008436,2909.9621031293,3047.0971981745656,cuda_peak_allocated,6.3958845138549805,6.3958845138549805,6.3958845138549805,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,fsdp4,4,4,1,1,384,1536,1,384,3,3,completed,images/s,2844.365779085335,2803.2507008071334,2940.8162864353594,cuda_peak_allocated,9.578253746032715,9.578253746032715,9.578253746032715,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,fsdp4,4,4,1,1,512,2048,1,512,3,3,completed,images/s,2804.4971129457617,2789.2237962930253,2806.313433947569,cuda_peak_allocated,12.75964641571045,12.75964641571045,12.75964641571045,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,fsdp4,4,4,1,1,768,3072,1,768,3,1,unstable,images/s,,,,cuda_peak_allocated,,,,"five warmup and ten measured batches; exit statuses: 0,1,1"
vision_evaluation,pytorch,SEW-ResNet34,fsdp4,4,4,1,1,1024,4096,1,1024,1,0,cuda_oom,images/s,,,,cuda_peak_allocated,,,,five warmup and ten measured batches; exit statuses: 1
vision_evaluation,pytorch,SEW-ResNet34,pp4,4,1,1,4,16,16,4,4,3,3,completed,images/s,376.01653021525505,353.57549924252766,377.04855207337374,cuda_peak_allocated,0.10736227035522461,0.10736227035522461,0.10736227035522461,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,pp4,4,1,1,4,32,32,4,8,3,3,completed,images/s,775.456003378739,737.5132806633226,786.2179206916633,cuda_peak_allocated,0.2148756980895996,0.2148756980895996,0.2148756980895996,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,pp4,4,1,1,4,64,64,4,16,3,3,completed,images/s,1273.9461570194642,1214.9629171824051,1360.2003598303647,cuda_peak_allocated,0.4212965965270996,0.4212965965270996,0.4212965965270996,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,pp4,4,1,1,4,96,96,4,24,3,3,completed,images/s,1287.169347102777,1223.374282044257,1312.569111644831,cuda_peak_allocated,0.6306471824645996,0.6306471824645996,0.6306471824645996,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,pp4,4,1,1,4,128,128,4,32,3,3,completed,images/s,1320.9397879996982,1180.747412480246,1335.6266988554635,cuda_peak_allocated,0.8399977684020996,0.8399977684020996,0.8399977684020996,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,pp4,4,1,1,4,192,192,4,48,3,3,completed,images/s,1286.3848399156004,1256.8079702188963,1370.6090805494953,cuda_peak_allocated,1.2586989402770996,1.2586989402770996,1.2586989402770996,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,pp4,4,1,1,4,256,256,4,64,3,3,completed,images/s,1284.7354722980806,1244.6562821454131,1310.9252321301522,cuda_peak_allocated,1.6774001121520996,1.6774001121520996,1.6774001121520996,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,pp4,4,1,1,4,384,384,4,96,3,3,completed,images/s,1131.4784539571435,1119.034211494265,1207.012047542679,cuda_peak_allocated,2.5148024559020996,2.5148024559020996,2.5148024559020996,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,pp4,4,1,1,4,512,512,4,128,3,3,completed,images/s,1171.8490243157114,1109.8729613455307,1171.9755231798604,cuda_peak_allocated,3.3522047996520996,3.3522047996520996,3.3522047996520996,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,pp4,4,1,1,4,768,768,4,192,3,3,completed,images/s,1041.9751282645973,1014.7034035198955,1051.4072700196975,cuda_peak_allocated,5.0270094871521,5.0270094871521,5.0270094871521,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,pp4,4,1,1,4,1024,1024,4,256,3,3,completed,images/s,994.7232012812595,989.2529906071153,1011.6213915343297,cuda_peak_allocated,6.7018141746521,6.7018141746521,6.7018141746521,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,pp4,4,1,1,4,1536,1536,4,384,3,3,completed,images/s,984.8662464253325,955.7535397790544,1019.1359104372272,cuda_peak_allocated,10.051424026489258,10.051424026489258,10.051424026489258,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,pp4,4,1,1,4,2048,2048,4,512,3,3,completed,images/s,948.3173688022185,945.5592579784454,981.28199951838,cuda_peak_allocated,13.401033401489258,13.401033401489258,13.401033401489258,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,pp4,4,1,1,4,3072,3072,4,768,3,3,completed,images/s,781.592386051758,767.5350472812338,806.8581175316368,cuda_peak_allocated,20.100252151489258,20.100252151489258,20.100252151489258,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,pp4,4,1,1,4,4096,4096,4,1024,1,0,cuda_oom,images/s,,,,cuda_peak_allocated,,,,five warmup and ten measured batches; exit statuses: 1
vision_evaluation,pytorch,SEW-ResNet34,serial,1,1,1,1,16,16,1,16,3,3,completed,images/s,537.6516359405492,449.927015520767,556.0719657634177,cuda_peak_allocated,0.469998836517334,0.469998836517334,0.469998836517334,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,serial,1,1,1,1,32,32,1,32,3,3,completed,images/s,837.5773435924045,798.9170092456328,854.8575897919792,cuda_peak_allocated,0.8552212715148926,0.8552212715148926,0.8552212715148926,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,serial,1,1,1,1,64,64,1,64,3,3,completed,images/s,899.8259784063586,864.8820606025361,909.5133611177134,cuda_peak_allocated,1.610529899597168,1.610529899597168,1.610529899597168,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,serial,1,1,1,1,96,96,1,96,3,3,completed,images/s,872.9191973499367,869.1083976705532,884.6276568691239,cuda_peak_allocated,2.3749947547912598,2.3749947547912598,2.3749947547912598,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,serial,1,1,1,1,128,128,1,128,3,3,completed,images/s,845.7483632330794,840.29238249884,851.8012582400252,cuda_peak_allocated,3.129448890686035,3.129448890686035,3.129448890686035,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,serial,1,1,1,1,192,192,1,192,3,3,completed,images/s,806.8486592120839,806.8223064315542,807.9683003623738,cuda_peak_allocated,4.649344444274902,4.649344444274902,4.649344444274902,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,serial,1,1,1,1,256,256,1,256,3,3,completed,images/s,794.0237079721622,790.0560736220875,795.6792851925977,cuda_peak_allocated,6.1687517166137695,6.1687517166137695,6.1687517166137695,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,serial,1,1,1,1,384,384,1,384,3,3,completed,images/s,764.4309457956963,764.1625568621929,764.8418733035636,cuda_peak_allocated,9.206589698791504,9.206589698791504,9.206589698791504,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,serial,1,1,1,1,512,512,1,512,3,3,completed,images/s,751.4043225654437,751.3818701842965,751.9593805082101,cuda_peak_allocated,12.245404243469238,12.245404243469238,12.245404243469238,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,serial,1,1,1,1,768,768,1,768,3,1,unstable,images/s,,,,cuda_peak_allocated,,,,"five warmup and ten measured batches; exit statuses: 0,1,1"
vision_evaluation,pytorch,SEW-ResNet34,serial,1,1,1,1,1024,1024,1,1024,1,0,cuda_oom,images/s,,,,cuda_peak_allocated,,,,five warmup and ten measured batches; exit statuses: 1
vision_evaluation,pytorch,SEW-ResNet34,tp4,4,1,4,1,16,16,1,16,3,3,completed,images/s,385.1081201745899,371.6683204230035,407.8307379591497,cuda_peak_allocated,0.4101557731628418,0.4101557731628418,0.4101557731628418,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,tp4,4,1,4,1,32,32,1,32,3,3,completed,images/s,498.8434752681394,482.3921910948039,506.8716141426447,cuda_peak_allocated,0.7953782081604004,0.7953782081604004,0.7953782081604004,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,tp4,4,1,4,1,64,64,1,64,3,3,completed,images/s,532.6126208351608,525.0698104883317,535.7293798374424,cuda_peak_allocated,1.5506868362426758,1.5506868362426758,1.5506868362426758,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,tp4,4,1,4,1,96,96,1,96,3,3,completed,images/s,534.160900089486,533.4111009172307,541.2090998217445,cuda_peak_allocated,2.3151516914367676,2.3151516914367676,2.3151516914367676,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,tp4,4,1,4,1,128,128,1,128,3,3,completed,images/s,548.3302464892809,531.964128079012,557.5050086267904,cuda_peak_allocated,3.069605827331543,3.069605827331543,3.069605827331543,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,tp4,4,1,4,1,192,192,1,192,3,3,completed,images/s,531.9432380825807,524.3635138081083,536.8389164005825,cuda_peak_allocated,4.58950138092041,4.58950138092041,4.58950138092041,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,tp4,4,1,4,1,256,256,1,256,3,3,completed,images/s,531.7438379148252,529.6566181018205,534.7022665473373,cuda_peak_allocated,6.107932090759277,6.107932090759277,6.107932090759277,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,tp4,4,1,4,1,384,384,1,384,3,3,completed,images/s,528.5737142167023,527.0170631632121,539.400556771108,cuda_peak_allocated,9.146746635437012,9.146746635437012,9.146746635437012,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,tp4,4,1,4,1,512,512,1,512,3,3,completed,images/s,522.0676320854537,519.5610095804151,532.9377250019406,cuda_peak_allocated,12.185561180114746,12.185561180114746,12.185561180114746,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,SEW-ResNet34,tp4,4,1,4,1,768,768,1,768,3,1,unstable,images/s,,,,cuda_peak_allocated,,,,"five warmup and ten measured batches; exit statuses: 0,1,1"
vision_evaluation,pytorch,SEW-ResNet34,tp4,4,1,4,1,1024,1024,1,1024,1,0,cuda_oom,images/s,,,,cuda_peak_allocated,,,,five warmup and ten measured batches; exit statuses: 1
vision_evaluation,pytorch,Spikformer-S,dp4,4,4,1,1,16,64,1,16,3,3,completed,images/s,1886.4404683608363,1611.5404192423368,1914.512892058005,cuda_peak_allocated,0.7483797073364258,0.7483797073364258,0.7483797073364258,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,Spikformer-S,dp4,4,4,1,1,32,128,1,32,3,3,completed,images/s,2374.027606364985,2349.145580531621,2445.798414336098,cuda_peak_allocated,1.4397544860839844,1.4397544860839844,1.4397544860839844,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,Spikformer-S,dp4,4,4,1,1,64,256,1,64,3,3,completed,images/s,2320.832172998471,2260.0853966219597,2370.9316247922175,cuda_peak_allocated,2.8220162391662598,2.8220162391662598,2.8220162391662598,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,Spikformer-S,dp4,4,4,1,1,96,384,1,96,3,3,completed,images/s,2155.290974024306,2152.3945514084935,2179.4891556521984,cuda_peak_allocated,4.203668594360352,4.203668594360352,4.203668594360352,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,Spikformer-S,dp4,4,4,1,1,128,512,1,128,3,3,completed,images/s,2060.423739562759,2048.1410253353397,2061.2088652524476,cuda_peak_allocated,5.585075855255127,5.585075855255127,5.585075855255127,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,Spikformer-S,dp4,4,4,1,1,192,768,1,192,3,3,completed,images/s,2009.2360204292752,1995.871401765761,2012.829261852007,cuda_peak_allocated,8.349111557006836,8.349111557006836,8.349111557006836,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,Spikformer-S,dp4,4,4,1,1,256,1024,1,256,3,3,completed,images/s,1982.8487109538567,1975.7546133646488,2019.7222778427301,cuda_peak_allocated,11.112659454345703,11.112659454345703,11.112659454345703,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,Spikformer-S,dp4,4,4,1,1,384,1536,1,384,3,3,completed,images/s,1912.6220729757047,1911.519557018993,1915.6977570004308,cuda_peak_allocated,16.638778686523438,16.638778686523438,16.638778686523438,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,Spikformer-S,dp4,4,4,1,1,512,2048,1,512,1,0,cuda_oom,images/s,,,,cuda_peak_allocated,,,,five warmup and ten measured batches; exit statuses: 1
vision_evaluation,pytorch,Spikformer-S,fsdp4,4,4,1,1,16,64,1,16,3,3,completed,images/s,938.3673236817314,930.7464934102646,939.758154515359,cuda_peak_allocated,0.7346267700195312,0.7346267700195312,0.7346267700195312,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,Spikformer-S,fsdp4,4,4,1,1,32,128,1,32,3,3,completed,images/s,1843.7461911004464,1811.4628962758147,1970.0678121310682,cuda_peak_allocated,1.4437780380249023,1.4437780380249023,1.4437780380249023,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,Spikformer-S,fsdp4,4,4,1,1,64,256,1,64,3,3,completed,images/s,2184.044331708365,2179.120334934614,2232.3184458995192,cuda_peak_allocated,2.8622336387634277,2.8622336387634277,2.8622336387634277,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,Spikformer-S,fsdp4,4,4,1,1,96,384,1,96,3,3,completed,images/s,2083.507467696899,2073.977729317528,2088.528931784122,cuda_peak_allocated,4.279454231262207,4.279454231262207,4.279454231262207,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,Spikformer-S,fsdp4,4,4,1,1,128,512,1,128,3,3,completed,images/s,2000.2425905234259,1914.5960176099597,2007.4300698581635,cuda_peak_allocated,5.697558879852295,5.697558879852295,5.697558879852295,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,Spikformer-S,fsdp4,4,4,1,1,192,768,1,192,3,3,completed,images/s,1944.6533244573357,1919.995651254967,1967.1382492998857,cuda_peak_allocated,8.532625198364258,8.532625198364258,8.532625198364258,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,Spikformer-S,fsdp4,4,4,1,1,256,1024,1,256,3,3,completed,images/s,1892.336343382663,1884.3746360101952,1905.4283231410996,cuda_peak_allocated,11.3685302734375,11.3685302734375,11.3685302734375,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,Spikformer-S,fsdp4,4,4,1,1,384,1536,1,384,1,0,cuda_oom,images/s,,,,cuda_peak_allocated,,,,five warmup and ten measured batches; exit statuses: 1
vision_evaluation,pytorch,Spikformer-S,pp4,4,1,1,4,16,16,4,4,3,3,completed,images/s,368.7764482987453,361.1232193084462,384.47465520193606,cuda_peak_allocated,0.1956472396850586,0.1956472396850586,0.1956472396850586,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,Spikformer-S,pp4,4,1,1,4,32,32,4,8,3,3,completed,images/s,775.7239041963028,742.2206040902594,790.8348222745857,cuda_peak_allocated,0.3786611557006836,0.3786611557006836,0.3786611557006836,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,Spikformer-S,pp4,4,1,1,4,64,64,4,16,3,3,completed,images/s,1058.7321779137171,1022.7544465749014,1104.4815331338755,cuda_peak_allocated,0.7390584945678711,0.7390584945678711,0.7390584945678711,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,Spikformer-S,pp4,4,1,1,4,96,96,4,24,3,3,completed,images/s,1114.311067029162,1110.6774009692317,1147.7590449089778,cuda_peak_allocated,1.102431297302246,1.102431297302246,1.102431297302246,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,Spikformer-S,pp4,4,1,1,4,128,128,4,32,3,3,completed,images/s,1088.453580281805,1084.6356879223545,1161.1137780134686,cuda_peak_allocated,1.465804100036621,1.465804100036621,1.465804100036621,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,Spikformer-S,pp4,4,1,1,4,192,192,4,48,3,3,completed,images/s,1021.6496129833347,1014.3284161109295,1043.9496582495192,cuda_peak_allocated,2.192549705505371,2.192549705505371,2.192549705505371,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,Spikformer-S,pp4,4,1,1,4,256,256,4,64,3,3,completed,images/s,1048.3634606890244,1018.2277420358812,1067.9254746946233,cuda_peak_allocated,2.919295310974121,2.919295310974121,2.919295310974121,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,Spikformer-S,pp4,4,1,1,4,384,384,4,96,3,3,completed,images/s,986.2323735166676,980.6164098946616,996.0060116087645,cuda_peak_allocated,4.372786521911621,4.372786521911621,4.372786521911621,"five warmup and ten measured batches; exit statuses: 0,0,0"
vision_evaluation,pytorch,Spikformer-S,pp4,4,1,1,4,512,512,4,128,3,3,completed,images/s,944.168069263378,919.1701305056035,944.6874980754183,cuda_peak_allocated,5.826277732849121,5.826277732849121,5.826277732849121,"five warmup and ten measured batches; exit statuses: 0,0,0"
